33657|19574|-1
52075|34177|0
12389|28712|-1
3356|32075|-1
31133|60747|-1
54182|11670|0
8816|8283|0
51313|30844|0
53130|53067|0
262907|267616|-1
262757|263080|0
20764|13720|0
264562|4323|0
11404|19653|0
3257|36483|-1
34953|202109|0
61640|28220|0
6830|42000|0
34768|48526|0
13030|49983|-1
174|11522|-1
9498|49463|0
33132|20080|0
3356|35904|-1
12956|6057|-1
262757|265103|0
50292|12025|0
6762|12849|-1
263587|16735|0
2516|133203|-1
3491|133219|-1
7850|13030|0
45118|24516|0
17922|136075|-1
5580|10910|-1
7575|27630|0
199670|18106|0
174|205671|-1
3356|13517|-1
7018|19449|-1
29314|8468|0
4181|23467|0
174|25180|-1
8717|44886|-1
1103|9115|0
38880|28801|0
3302|44747|-1
64252|395754|-1
14742|33292|-1
3252|50763|0
39373|13237|0
4651|23673|0
22689|267571|-1
263985|53067|0
3491|45474|-1
2854|51721|-1
25291|52094|-1
263651|263646|0
3112|26894|-1
50272|20495|0
49605|25220|0
3320|44949|-1
8283|8315|0
9115|49463|0
4725|137008|-1
201214|1267|0
23342|40061|-1
44735|31019|0
26615|264560|-1
49063|58084|-1
8220|48463|-1
6939|205005|-1
29933|19653|0
6939|38532|-1
203211|20700|-1
702|35405|-1
9002|57811|0
24723|28689|-1
262589|265100|-1
42525|62210|-1
8468|133229|0
33588|54358|-1
41497|6898|0
2603|19754|0
8866|31522|-1
22822|1103|0
8218|36692|0
41095|15244|0
174|34119|-1
12290|48526|0
8492|47764|0
7018|18848|0
1798|6407|0
5467|47258|-1
32550|4323|0
6453|62567|-1
11612|5|-1
31133|9304|0
19545|4323|0
4323|13471|0
14840|262848|0
4635|45932|0
174|202691|-1
28571|265937|0
12312|28731|-1
11468|29988|-1
34019|202954|0
1257|2603|0
3786|55613|-1
