8501|16263|-1
4181|32625|-1
174|57970|-1
13157|16347|0
47474|58511|0
2914|60259|0
34177|39405|0
8220|15776|-1
15301|36086|0
812|27435|-1
22548|53240|0
6677|43892|-1
262732|52720|0
6830|56962|-1
15826|198290|0
1103|34756|0
58511|8816|0
702|44931|-1
3292|9318|0
10026|49285|0
28220|30081|0
3855|203795|-1
1103|8304|0
34790|58511|0
49463|50384|0
19151|25152|-1
29396|203722|-1
5588|42746|-1
52579|263627|-1
3303|201590|-1
262589|265256|-1
41497|60230|0
12389|12646|-1
14840|262585|0
11039|7850|0
5617|15728|-1
262478|263075|0
12668|60947|-1
13919|4323|0
812|14014|-1
15547|34555|0
36937|327817|-1
8002|1996|-1
26941|3356|0
23106|266081|0
6663|206461|-1
25549|34224|0
49605|60119|0
3356|43579|-1
24203|17885|1
35805|41095|0
25933|264566|-1
262354|262530|-1
10026|10138|0
6327|394422|-1
12479|41095|0
52863|53233|0
52559|52863|0
24482|30785|0
4635|58511|0
12085|22652|0
24482|24709|0
134809|38322|0
4323|52582|0
202109|44020|0
33662|395238|-1
6079|33729|-1
20485|41616|-1
31133|47631|0
12389|42014|-1
8708|50094|-1
3356|9304|0
2611|49046|-1
3356|36041|-1
135526|7575|0
7018|14725|-1
20495|8304|0
7018|36570|-1
11403|8928|0
31263|51001|-1
265437|28571|0
3356|14466|-1
31400|8492|0
32354|8047|0
15547|8473|0
14868|265266|-1
6128|23227|-1
34868|9002|0
29479|47363|0
15547|200478|0
15623|5578|0
33597|197495|-1
12779|286|0
13046|25045|-1
3257|46805|-1
42013|47546|-1
266341|52863|0
53999|30176|1
36974|41095|0
4826|55884|-1
174|47264|-1
24482|31577|0
15435|47869|0
6939|6315|-1
3255|47266|-1
16735|263327|0
20860|206664|-1
263374|53067|0
6461|19189|-1
37497|50056|0
13193|29545|0
24482|29624|0
5650|35860|-1
702|13169|-1
22652|62296|0
174|19601|-1
3356|394265|-1
200780|29075|0
13249|6667|0
35297|48438|-1
12931|29075|0
37468|51409|0
3347|48526|0
7018|26646|-1
35320|43576|-1
3356|135069|-1
174|13360|-1
7018|63016|-1
8100|31972|-1
10026|9989|-1
43531|62044|0
1299|203395|-1
8551|51825|-1
13030|41690|0
15557|21502|1
13357|52720|0
262749|52720|0
53828|9924|0
29075|5459|0
1239|11529|-1
3356|5607|-1
266467|52720|0
30931|34288|0
209|29821|-1
293|5050|0
6830|42168|-1
23106|36182|0
262589|265074|-1
31133|5713|0
16347|8778|0
13237|20766|0
13760|32425|0
36994|29918|-1
22548|262906|0
19551|6667|0
19551|263047|0
174|62592|-1
263075|265051|0
8732|44088|-1
29076|197331|-1
3216|44542|-1
174|55960|0
3356|13530|-1
16735|264383|0
37468|38016|0
48526|56654|0
286|14616|-1
263047|267578|0
2828|25878|-1
16265|49463|0
263527|52720|0
55352|134042|-1
327892|37353|0
12735|41264|-1
262805|53067|0
23738|53828|0
34019|51184|0
12552|201701|0
22557|5580|0
1828|9505|0
15305|4181|0
51167|205315|-1
12696|49463|0
10084|45118|-1
34019|34309|0
266632|28571|0
15435|3265|0
265389|52720|0
263075|265065|0
2828|5580|0
10026|132405|0
6830|16121|-1
12399|42541|0
203030|34019|0
17819|132146|-1
40215|4323|0
36236|22663|-1
10913|18787|-1
16735|26118|-1
29791|53828|0
28571|28663|0
19653|54539|-1
42541|9036|0
10674|23473|0
30844|8717|0
5617|199222|-1
3491|45796|-1
36089|9002|0
1248|133165|0
3356|26471|-1
198551|48526|0
29226|62295|-1
46393|63060|1
3754|1747|-1
16735|263394|0
262612|28186|0
45474|3662|-1
8468|9022|0
29668|48526|0
12956|6057|-1
8928|43561|-1
263508|266065|0
262417|52863|0
30990|58308|0
10026|49158|0
6762|8881|0
5511|8075|0
53237|267553|-1
56466|64428|-1
15594|50304|0
1221|9443|0
3320|35739|-1
2514|59113|-1
14537|62824|0
2914|52601|-1
22548|263525|0
7552|38738|-1
23106|264580|0
9050|57316|-1
8387|43522|-1
1103|50266|0
262757|263297|0
1299|8075|-1
53153|264269|-1
31084|51185|0
1267|35228|0
12779|8308|0
19019|23377|-1
30132|49453|0
16657|63193|-1
58552|63501|-1
12586|205680|-1
1299|59908|-1
199330|201303|1
43668|48648|-1
30844|8648|0
6128|19862|-1
15412|4685|0
14840|267075|0
9929|17622|-1
1103|51263|0
19016|23265|0
3790|28050|-1
135915|9505|0
48526|56730|0
15435|31334|0
32787|13274|-1
34019|9189|0
13237|12693|-1
203536|48526|0
6128|32136|-1
263421|53067|0
34019|41913|0
16735|61676|0
62206|33999|-1
12859|36692|0
262612|264005|0
37468|50352|0
2854|31019|0
12389|44528|-1
262495|52720|0
9498|135778|-1
45629|8218|0
58691|136248|-1
262589|263434|0
15605|39737|0
263601|52720|0
14282|267322|-1
34087|8468|0
2914|28806|-1
701|30353|-1
22548|264574|0
29222|34177|0
3215|39180|-1
18881|262524|-1
3491|55569|-1
263049|263651|0
237|1638|-1
2854|35022|-1
38809|45102|0
18106|2906|0
9304|17555|-1
16097|30844|0
1299|33182|-1
37100|51409|0
48526|62713|0
12779|43061|0
17639|46562|0
3356|22697|-1
28716|44473|-1
28201|28268|-1
10158|7575|0
133840|23673|0
262785|264911|0
13193|34288|0
41695|9044|0
198228|37468|0
8308|197494|-1
23106|264485|0
15547|714|0
29791|33891|0
29479|42773|0
8455|8632|0
174|53884|-1
10223|45211|-1
13649|54768|-1
1273|62262|-1
174|44066|-1
701|14864|-1
29479|8400|0
31042|41095|0
9299|9771|0
42541|60202|0
4515|4635|0
31019|8866|0
15547|51483|0
203421|48526|0
13237|16378|-1
43531|49362|0
14840|28201|0
12996|50304|0
206347|50304|0
19653|20115|0
8359|57534|-1
174|7250|-1
32354|32751|0
23838|38880|0
1239|22713|-1
37468|42040|0
38040|58511|0
8732|57139|-1
12874|206801|-1
2018|8468|0
1103|28929|0
9070|199209|-1
262757|52877|0
30781|8681|0
30781|34746|0
10881|262589|0
16024|24482|0
174|44786|-1
134809|56092|0
49882|34090|-1
202109|58511|0
262408|263508|0
15805|31019|0
22548|53140|0
13536|3931|-1
39737|57450|-1
265091|53067|0
12779|6774|0
7015|40207|-1
37239|37497|0
37497|43068|0
262757|53166|0
266979|266934|-1
263651|52941|0
6461|36023|-1
15412|39273|-1
20764|8681|0
812|30684|-1
31078|45352|0
47372|58511|0
262612|28368|0
266558|52873|0
22773|4589|0
58511|132072|-1
328176|48526|0
205063|8492|0
15366|30844|0
31424|714|0
11039|23550|0
4589|47793|-1
286|24753|-1
7015|46762|-1
38880|43341|0
3223|49605|0
1547|38880|0
16024|8218|0
21371|58511|0
18106|38090|0
12496|23106|0
209|26859|-1
3333|8426|0
136119|132668|-1
45489|8492|0
28917|39900|-1
5580|5760|0
8607|59820|-1
6128|396146|-1
3216|49246|-1
31133|24602|-1
209|7170|-1
17995|134656|-1
32425|393752|-1
23106|266966|0
199330|24482|0
264383|53070|0
3257|25981|-1
24482|36944|0
40028|5645|0
37468|50010|0
25933|264053|0
22548|264112|0
10026|64213|0
44875|42997|-1
20804|39794|-1
52579|266118|-1
202032|8075|0
8167|25620|-1
29636|30844|0
21263|42541|0
7018|12099|-1
200077|34224|0
41887|51185|0
174|17357|-1
10481|264745|-1
2828|49657|-1
3356|376|-1
13331|32354|0
12779|198313|0
39858|8359|1
3292|9158|0
16735|265242|0
10026|29611|0
19800|46392|-1
14026|7738|0
25933|262808|0
24875|31019|0
11432|52863|0
22548|262540|0
48526|64096|0
30132|44050|0
21473|38880|0
3216|31444|-1
30041|38880|0
31595|58308|0
34019|47541|0
13237|60718|0
42739|5582|-1
263535|52720|0
262469|264911|0
29691|33965|0
199599|41185|-1
31383|49605|0
53767|54456|-1
8400|35573|-1
24482|47474|0
42093|8426|0
12389|41095|0
3225|8529|0
48526|8732|0
30372|32648|-1
24482|5385|0
2906|6423|0
209|21650|-1
8468|9063|0
5588|9064|-1
12315|3267|0
1668|3491|0
2914|198913|-1
200924|42708|0
18106|41678|0
27198|19782|1
263075|53152|0
24482|29141|0
263391|53070|0
6939|40948|-1
1103|8513|0
263143|263152|0
3356|30605|-1
21321|37271|0
11090|1798|0
25184|42867|-1
45489|4739|0
2381|44444|0
39392|59959|-1
29075|51313|0
286|9318|0
41095|41557|0
199599|58229|-1
38809|58940|0
24482|39356|0
12302|59488|-1
23106|3252|0
12355|1267|0
3356|85|-1
28220|61709|0
3356|15802|-1
4637|17685|-1
20986|59689|0
2914|132084|-1
34288|58243|0
15305|18106|0
13249|51875|-1
2828|30398|-1
45177|18400|-1
174|25509|-1
30844|5439|0
12301|48526|0
39647|45352|0
263075|265055|0
49824|198820|-1
49544|136011|-1
22773|33298|-1
48526|8763|0
12576|30844|0
18046|18413|-1
3257|40028|-1
7018|10538|-1
29462|6661|0
19653|55256|0
38719|48526|0
25091|47645|0
35028|37468|0
7018|16807|-1
22652|8001|0
1680|41095|0
45352|63916|0
263651|264290|0
20115|21673|-1
37468|57043|0
31287|5580|0
5483|61294|-1
12306|62434|-1
12312|15547|0
33920|51526|-1
15440|8492|0
262354|28368|0
29462|34019|0
57|40497|-1
1764|5580|0
5483|35371|-1
20001|22241|-1
12976|43299|-1
1299|21040|-1
136001|7575|0
46887|393433|-1
198290|36236|0
3255|6762|0
48526|60764|0
4323|62621|0
47474|8943|0
22548|264590|0
265464|53067|0
16347|206934|0
2613|41690|0
24482|58334|0
20911|49463|0
20485|9085|0
264063|52720|0
18229|17912|-1
46887|19203|-1
198385|44217|0
577|16276|-1
22548|23106|0
6762|200068|-1
135391|24441|0
31477|34224|0
6461|23166|-1
1267|35297|0
37497|8220|0
38880|57344|0
5050|7029|0
2153|32361|-1
393398|394909|-1
7029|394173|-1
21414|9002|0
262589|61918|0
196621|34288|0
203178|4637|0
3356|54563|-1
13760|19551|0
22438|2381|0
12389|56674|-1
202222|30844|0
21413|38880|0
19653|197981|0
134543|2914|0
6128|16666|-1
264268|267544|0
4265|53825|0
6453|25867|-1
13193|51405|0
25152|28663|0
7018|54960|-1
38809|44444|0
61568|266097|-1
262664|266257|-1
3356|61428|-1
133070|45352|0
13101|30781|0
203507|58511|0
23308|4589|0
55818|45731|-1
8953|44761|-1
262354|61586|0
6730|15575|-1
54048|32635|-1
60589|9048|-1
199275|29075|0
22652|29838|0
3356|26031|-1
4589|60610|0
10796|22800|-1
2828|10598|-1
328145|37515|0
41811|52075|0
262317|263070|0
3257|1213|-1
17639|23316|0
7018|16490|-1
21310|58055|-1
8001|26830|-1
33891|50629|-1
6876|41544|1
45820|55756|-1
4788|57463|0
263536|264911|0
701|33354|-1
1273|45758|-1
6846|28804|-1
14754|15084|-1
174|15965|-1
38948|48526|0
262317|262333|0
12989|262317|0
6939|59460|-1
14840|264600|0
6461|16955|-1
7018|396013|-1
577|4470|-1
266433|52720|0
46800|5580|0
264911|28127|0
2856|31632|-1
16347|39309|0
34224|42815|-1
14537|48634|0
3356|33302|-1
13896|48526|0
42708|58305|-1
2134|51185|0
35788|5769|0
55805|9934|-1
6461|27489|-1
263651|266328|0
8447|52220|-1
6910|41197|-1
1280|13335|0
38195|45352|0
2914|31742|-1
12843|34177|0
174|53908|-1
30844|47762|0
52681|52863|0
58511|58989|0
18734|28382|-1
1299|1955|-1
20764|56654|0
7018|39268|-1
262740|262409|-1
6939|36315|-1
48858|62350|-1
42656|201629|-1
58431|9505|0
206447|8492|0
197125|21219|0
3267|198295|-1
12874|35066|-1
1103|31595|0
24631|52140|-1
2914|34177|-1
5394|8473|0
202109|44356|0
3257|35297|-1
9498|136467|-1
1239|11228|-1
14840|263945|0
29422|42297|-1
13237|34347|0
22356|263945|0
2914|32550|-1
19653|29933|0
21485|50650|-1
28191|52804|-1
12741|12827|-1
7679|9614|-1
9002|57211|-1
9063|9188|-1
3356|395473|-1
34019|44901|0
9498|137424|-1
264595|61774|-1
577|33374|-1
5690|22060|-1
12731|41095|0
265158|53070|0
4761|59275|-1
262504|52720|0
23106|263601|0
9498|131210|-1
9498|134306|-1
53264|55154|-1
16591|4181|0
37100|37239|0
262612|267124|0
196922|37468|0
28280|28571|0
37468|8926|0
18103|45710|-1
7303|9505|0
30844|37613|0
15436|34177|0
52863|52877|0
196983|4589|0
31019|5588|0
18106|34106|0
133165|39386|0
4637|6498|-1
12714|34224|0
263035|263075|0
7018|30592|-1
265241|52719|-1
10143|133143|-1
174|26714|-1
33490|40298|-1
2914|21766|-1
13030|24586|0
21559|9505|0
4058|4739|0
3356|396409|-1
12552|31543|0
12389|51004|-1
30419|6661|0
6739|42820|-1
1680|58511|0
28876|30844|0
34867|34743|-1
9745|7606|1
34288|48719|0
701|11160|-1
3356|25771|-1
48452|41730|-1
24482|41499|0
30844|42473|0
55410|134931|-1
13094|41311|0
174|60541|-1
33597|11345|-1
49544|9304|0
12956|263763|-1
45177|45641|-1
50607|205856|-1
52863|53052|0
12552|57208|0
13237|2906|0
19551|50620|0
6762|7992|0
51405|60391|-1
6939|226|-1
262562|263508|0
2856|15601|-1
20144|262757|0
1257|198568|-1
2828|32852|-1
34288|39737|0
37468|51043|0
3356|63044|-1
13237|39912|0
15547|39636|0
132267|134180|-1
3356|395139|-1
8262|41803|-1
50304|51782|0
18106|8422|0
17924|3491|0
18734|28536|-1
13357|14840|0
20562|44020|0
34224|43070|0
35346|202693|-1
42473|58308|0
45758|132493|-1
3216|60944|-1
3856|7500|0
8390|34272|-1
31500|43966|-1
3356|27603|-1
25291|20647|-1
24538|38001|0
266467|52873|0
11686|23473|0
24482|25577|0
262317|264142|0
18106|6661|0
19653|3701|0
263650|28220|0
8551|60268|-1
18403|45541|-1
34288|43061|0
22548|52640|0
20413|54481|-1
15435|24586|0
132111|24482|0
199547|20495|0
8218|8781|0
263508|28146|0
31638|39351|0
197826|3267|0
9002|47747|-1
209|27202|-1
45352|56109|-1
12874|23947|0
1299|53250|-1
20886|23106|0
262476|262757|0
5578|48689|-1
31479|24799|-1
62081|206758|-1
16347|24586|0
25074|15968|-1
6663|35093|-1
262673|262757|0
6939|54149|-1
14907|20764|0
25091|31499|0
3356|13783|-1
19653|393950|0
266060|28571|0
209|19650|-1
14061|203057|0
262647|53067|0
3356|394964|-1
28709|8492|0
197000|202109|0
34224|47692|0
3786|10049|-1
31250|34224|0
263651|28669|0
53013|53199|-1
2907|131919|-1
14061|4800|0
16223|39608|1
12779|206720|0
53062|264206|-1
10026|7430|0
30844|327824|0
20804|42272|-1
28183|265276|-1
15557|38926|-1
12859|60169|0
5588|33895|-1
201939|50620|0
209|46854|-1
3257|18450|-1
5511|33353|-1
33762|37100|0
60497|206677|-1
200612|5580|0
49463|59545|0
39392|196943|-1
45177|132048|1
262296|263075|0
15605|198726|0
3265|4589|0
28716|5396|0
16316|37468|0
5580|57624|0
45352|9299|0
262757|28640|0
2906|5413|0
17604|18106|0
13189|8220|0
1103|50245|0
3257|5463|-1
14650|263075|0
262757|28224|0
38345|45352|0
264560|52873|0
262999|52995|-1
2828|393341|-1
7015|55161|-1
29608|34177|0
34056|44668|-1
7018|12182|-1
15377|44171|-1
37179|37474|0
263591|4323|0
47215|199412|-1
45352|48237|0
3216|51418|-1
20956|34019|0
42979|8492|0
14413|198290|0
50287|58511|0
174|3480|-1
266977|28329|0
50481|197828|-1
26123|5056|0
1103|19679|0
6461|53410|-1
3257|46251|-1
2381|393257|-1
38880|8789|0
28331|52873|0
1836|8075|0
20485|47286|-1
19165|53828|0
7018|29942|-1
18106|56308|0
14061|201473|0
4181|14192|-1
12859|1680|0
577|33610|-1
45474|23884|-1
3255|49204|-1
25061|199367|-1
7018|13812|-1
20473|204604|-1
22378|4323|0
12779|45474|0
13237|61200|0
12883|6702|-1
15547|197653|0
52873|61918|0
265389|263567|-1
14282|267604|-1
263651|53122|0
24186|135173|-1
52873|53100|0
263949|53067|0
264455|53067|0
13237|58073|0
25220|52320|0
209|63151|-1
21219|50004|-1
18747|61506|-1
11686|62642|0
198290|7500|0
47920|49748|-1
8400|35796|-1
22548|266926|0
262316|52720|0
8359|197725|-1
7029|36469|-1
264460|265383|-1
4766|38417|-1
16347|8902|0
263075|266062|0
12389|198358|-1
57378|9049|1
263508|28331|0
2484|8283|0
12552|25148|0
15547|31463|0
14332|5580|0
7545|59376|-1
20485|198255|-1
25899|63069|-1
1916|10417|-1
6327|16623|-1
57571|50760|-1
24516|7703|0
263057|53067|0
20115|11527|-1
262589|264301|0
34224|44356|0
22442|395708|-1
262757|266360|0
34177|44902|0
39351|44735|0
12989|2906|0
23106|263959|0
23106|6724|0
39737|42712|-1
22548|53231|0
39351|5588|0
13213|6730|0
32590|4323|0
28173|53070|0
18106|3327|0
13157|34019|0
30844|39257|0
8732|8595|-1
12956|53242|-1
9304|4655|-1
41552|45352|0
15516|50763|0
198385|34224|0
9318|38099|-1
6453|23752|-1
136168|38880|0
262612|46489|0
18106|32590|0
28649|262350|-1
47232|201926|-1
263394|263651|0
263072|28571|0
28198|53067|0
9264|9416|-1
21413|201764|-1
12637|5392|0
50673|203391|-1
8708|34711|-1
29990|48526|0
2914|40570|-1
25596|48526|0
25152|714|0
20681|34288|0
23106|265961|0
13009|11939|-1
327781|37474|0
10481|263809|-1
12779|30081|0
7477|7575|0
12302|25097|-1
20495|24730|-1
45352|9029|0
12389|44417|-1
24482|60399|0
1299|201613|-1
20764|43293|0
137199|24516|0
12779|30781|0
8400|207068|-1
37027|327906|-1
7018|30614|-1
133130|58511|0
206313|37497|0
13237|7160|0
24482|43941|0
50763|50923|0
31042|49412|-1
263152|52992|0
11666|30176|0
31133|43323|0
25151|34224|0
29073|50304|0
13359|22645|1
2828|20437|-1
12552|60501|0
15598|49605|0
53138|266356|-1
41690|45352|0
262589|2716|0
10103|7660|0
8612|202074|-1
12406|50528|-1
262288|263075|0
41881|21341|-1
39543|49786|-1
209|3393|-1
41696|58511|0
8359|198806|-1
15517|9002|0
16735|262908|0
20115|393999|-1
12850|198385|0
42306|200474|-1
52873|61805|0
19653|33005|0
18106|8220|0
24482|39869|0
38195|133480|-1
12389|3662|0
3257|31287|-1
17922|136883|-1
34779|51573|-1
13760|55195|0
25933|262902|0
16347|34867|0
58308|60350|0
714|8283|0
262489|263152|0
50607|43073|-1
20473|33891|0
35320|39056|-1
30132|35745|0
199941|24482|0
5588|47520|-1
9498|132341|-1
12552|197440|0
13768|11626|-1
20799|6730|0
28126|28329|0
23673|62715|0
35297|59497|-1
4826|17978|-1
12741|57305|-1
32100|40191|0
8359|21231|-1
2828|14214|-1
263877|52863|0
29314|5413|0
13237|57169|0
41695|51468|0
16265|6830|0
9318|38390|-1
35699|205241|-1
2854|44165|-1
174|18531|-1
62943|393668|-1
34177|6894|0
39915|41811|0
24875|8468|0
23106|263960|0
1239|14715|-1
1764|51890|-1
27715|263590|-1
6939|29802|-1
12735|41801|-1
3267|34892|0
29632|45017|-1
6939|11017|-1
25091|56662|-1
28368|28190|-1
22548|263582|0
28327|53067|0
262757|53052|0
25091|31592|-1
13237|29632|0
7018|394576|-1
46208|396230|-1
41811|9178|0
29550|202212|-1
33668|19197|-1
34288|34772|0
24482|4773|0
20115|22652|0
37179|37333|-1
47065|52320|0
34224|41496|0
29076|62221|-1
29286|58308|0
36236|43181|-1
4761|59156|-1
5056|22949|-1
9381|38574|-1
38880|42416|0
3257|8784|-1
29278|12303|-1
31424|8426|0
2856|49318|-1
22652|45758|0
174|5439|-1
262663|52873|0
4788|132688|-1
13237|44817|-1
200116|59689|0
1547|29075|0
262589|265317|0
31133|47564|-1
8218|200077|-1
44444|47872|0
12779|206405|0
13249|49038|-1
328051|37353|0
23106|31042|0
3356|59395|-1
34086|37468|0
8220|204109|-1
209|20228|-1
10026|42228|0
4181|6128|0
12552|47065|0
15377|59567|-1
40387|1224|-1
174|46974|-1
133229|37468|0
12400|21145|-1
202120|201407|-1
18106|199204|0
9002|60534|-1
51929|203471|-1
209|46875|-1
3356|13724|-1
6453|23498|-1
16735|52930|0
64096|9505|0
20764|198185|-1
134171|38001|0
197692|31019|0
31042|43608|-1
202932|34019|0
41695|47704|0
46887|394961|-1
262612|52976|0
7552|135925|-1
15290|40224|-1
3320|200978|-1
46887|393241|-1
41095|42425|0
264022|52863|0
6453|11260|-1
35706|6667|0
52873|52884|0
12083|18641|-1
205344|34288|0
46450|8029|-1
5580|6391|0
11996|16545|-1
2018|8283|0
2914|5410|-1
52075|6667|0
5391|34519|-1
6939|15164|-1
55410|17648|-1
14840|263453|0
37271|6774|0
45775|6762|0
21478|34288|0
17511|4739|0
2914|38891|-1
7018|396323|-1
11666|36944|0
30844|41692|0
11272|14419|-1
14500|19653|0
703|2634|-1
30880|39351|0
10099|4739|0
12779|25081|0
3302|62398|-1
20495|34224|0
21574|263508|0
28224|52986|-1
3223|18978|-1
174|41811|-1
22097|4323|0
12310|57275|-1
45173|4750|1
198554|34177|0
16243|60142|-1
53237|266314|-1
265478|52873|0
262589|52925|0
25933|28244|0
25500|12687|1
199125|34177|0
28310|52720|0
264228|264911|0
14361|16591|0
1299|26613|-1
28220|28625|0
1836|5578|0
52662|53067|0
7018|20067|-1
26223|53828|0
29263|3267|0
209|10886|-1
3356|30030|-1
57695|852|0
12713|31019|0
28571|53231|0
37662|33762|-1
3356|30029|-1
42708|47372|0
264911|28657|0
174|35391|-1
11666|3856|0
22911|11944|-1
18747|55259|0
37497|38082|0
15570|28687|-1
36131|41811|0
10026|19551|0
263075|28604|0
14840|52683|0
53454|53386|-1
19256|30321|-1
25933|262881|0
3267|51408|0
35425|42708|0
2914|133144|-1
7018|10703|-1
39392|204949|-1
7385|25884|-1
4761|38144|-1
31027|206574|-1
14840|61822|0
58511|59827|0
59689|8400|0
20473|266478|-1
20657|201114|-1
3356|46573|-1
5588|43705|-1
12779|29686|0
52965|265931|-1
29479|3202|0
60294|8283|0
263152|264491|0
59854|48336|-1
266574|52863|0
48526|49784|0
30844|41690|0
16347|60899|0
22548|262977|0
50710|59773|-1
52736|53070|0
262317|265339|0
44267|8492|0
3257|9009|-1
6730|41655|-1
13790|395110|-1
11233|18106|0
262880|53067|0
15703|34224|0
6939|49242|-1
262631|61912|-1
18229|132417|-1
9498|21433|-1
24482|8966|0
24482|4760|0
24482|25151|0
17858|45147|0
5404|58511|0
1547|50763|0
31319|50304|0
3213|8426|0
6866|197508|-1
701|17076|-1
52720|53107|0
55818|132164|-1
37497|37650|0
38176|30987|-1
28571|53111|0
5588|200646|-1
26615|7162|-1
2856|60819|-1
32787|11892|-1
17378|394339|-1
3356|13485|-1
24482|51218|0
7018|39953|-1
174|3850|-1
16347|62955|0
3209|47261|-1
20647|199118|-1
63969|1|-1
262409|263075|0
8359|197585|-1
6453|9009|-1
9121|205852|-1
23148|11303|1
1239|14731|-1
10292|23520|0
1853|20537|-1
48526|8757|0
12850|20764|0
4750|134695|-1
60610|43262|-1
6939|134823|-1
174|29680|-1
22335|683|-1
198792|8468|0
20001|395426|-1
37468|5578|0
29479|43561|0
3255|39422|-1
134143|7575|0
8251|61981|-1
17639|58552|0
42541|8816|0
262493|52863|0
12541|44989|-1
23005|32319|-1
6939|50581|-1
43531|49367|0
38172|58511|0
266413|52720|0
22548|264383|0
2914|63303|-1
38880|45102|0
42227|5580|0
52863|52971|0
264339|52863|0
262375|53070|0
27281|39351|0
32787|132029|-1
16265|20915|0
262459|61830|-1
14061|9115|0
34224|60388|0
200070|4637|0
25577|42262|-1
262476|28571|0
263075|266165|0
11427|13767|-1
31167|47891|-1
15412|7568|-1
24441|58453|0
22773|33003|-1
12779|58952|0
11383|13480|-1
201277|43531|0
8220|56640|-1
15290|2044|0
5466|39915|-1
26667|8455|0
62044|6661|0
203217|205470|-1
2914|38636|-1
34019|50858|0
42020|50500|-1
33422|53963|-1
263047|6505|0
15623|38082|0
12989|12041|-1
263127|4323|0
7029|7354|-1
16128|8218|0
38084|58511|0
3786|23908|-1
18106|31510|0
28173|262559|-1
8866|205808|-1
24753|48526|0
20562|59865|-1
33891|61303|-1
14259|19077|-1
3356|29960|-1
15133|43100|0
7018|25993|-1
3223|46261|-1
4809|58779|-1
16876|26710|1
262757|266328|0
263053|263508|0
174|54086|-1
62081|202744|-1
9002|29405|-1
3356|19923|-1
7015|22776|-1
24218|49463|0
7018|18595|-1
43100|8399|0
20771|58511|0
15943|3267|0
3257|12042|-1
209|14937|-1
22548|263421|0
7819|20201|-1
2018|49463|0
1239|18567|-1
16657|3719|-1
5603|28984|-1
133380|24516|0
13039|13237|0
20460|26866|-1
16735|262544|-1
16735|266538|-1
29222|59891|0
719|41808|-1
23106|263567|-1
42541|45629|0
24482|57724|0
34177|56730|0
24482|4761|0
202032|28929|0
48452|57463|0
14061|5769|0
38022|38626|-1
135356|135509|-1
8708|51626|-1
174|53527|-1
23106|262834|0
12874|8492|0
21219|198109|-1
24482|45590|0
11666|13285|0
36692|25605|-1
39686|52320|0
1103|13194|0
22652|46562|0
51437|8492|0
23106|11432|-1
1267|24994|-1
703|131280|-1
12307|22822|0
11351|396074|-1
6453|262227|-1
36351|39351|0
20459|58511|0
23138|852|0
21472|30844|0
28329|52866|0
11284|262589|0
3356|15359|-1
29075|51050|0
30781|49024|0
262317|266466|0
6461|10780|-1
7738|262428|-1
264262|53070|0
12741|13274|-1
264479|52863|0
